3567.0,naa,PART
3568.0,q'etuub',S
3569.0,neen,INT
3570.0,j,E3S
3571.0,pet,VI
3572.0,ik,SC
3573.0,pero,ADV
3574.0,ri',DEM
3575.0,li,DEM
3576.0,j,E3S
3577.0,cholaj,ADV
3578.0,l,SC
3579.0,ch,INC
3580.0,waaj,VT
3581.0,iin,PRON
3582.0,pero,ADV
3583.0,kom,PART
3584.0,chi,PREP
3585.0,b'an,VT
3586.0,ik,SC
3587.0,t,INC
3588.0,an,E1S
3589.0,b'ij,VT
3590.0,iin,PRON
3591.0,aaj,PART
3592.0,aaj,PART
3593.0,ri,DEM
3594.0,t,INC
3595.0,k'u,PART
3596.0,ne,PART
3597.0,re',ENF
3598.0,ti,INC
3599.0,j,E3S
3600.0,ya',VT
3601.0,taq,PL
3602.0,j,E3S
3603.0,q'iij,S
3604.0,chee',S
3605.0,aj,PART
3606.0,ri,DEM
3607.0,t,INC
3608.0,k'u,PART
3609.0,ne,PART
3610.0,re',ENF
3611.0,ta',NEG
3612.0,chi,PREP
3613.0,ti,INC
3614.0,j,E3S
3615.0,koj,VT
3616.0,taq,PL
3617.0,ri',DEM
3618.0,chaq,PART
3619.0,t,INC
3620.0,in,E1S
3621.0,wil,VT
3622.0,iin,PRON
3623.0,ya,VOC
3624.0,mas,ADV
3625.0,i',ENF
3626.0,sach,VT
3627.0,taq,PL
3628.0,t,INC
3629.0,an,E1S
3630.0,wil,VT
3631.0,iin,PRON
3632.0,in,E1S
3633.0,b'ij,VT
3634.0,iin,PRON
3635.0,qas,ITS
3636.0,t,INC
3637.0,in,E1S
3638.0,wil,VT
3639.0,iin,PRON
3640.0,x,COM
3641.0,oj,E1P
3642.0,sach,VT
3643.0,qe,PART
3644.0,r,E3S
3645.0,k'il,SREL
3646.0,aq,PL
3647.0,per,ADV
3648.0,iin,PRON
3649.0,t,INC
3650.0,an,E1S
3651.0,b'ij,VT
3652.0,iin,PRON
3653.0,aay,VOC
3654.0,iin,PRON
3655.0,si,ADV
3656.0,ta',NEG
3657.0,ch,INC
3658.0,waaj,VT
3659.0,in,A1S
3660.0,b'e,VI
3661.0,li,PREP
3662.0,jun,NUM
3663.0,jalaan,ADV
3664.0,chotx,S
3665.0,qas,ITS
3666.0,jun,NUM
3667.0,jalaan,ADV
3668.0,iglesya,S
3669.0,chik,PART
3670.0,qas,ITS
3671.0,jun,NUM
3672.0,nab'e,NUM
3673.0,chotx,S
3674.0,jilon,DEM
3675.0,ti,INC
3676.0,j,E3S
3677.0,b'ij,VT
3678.0,taq,PL
3679.0,qa,E1P
3680.0,qaaj,S
3681.0,chuuch,S
3682.0,ójor,ADV
3683.0,re,SREL
3684.0,ójor,ADV
3685.0,chotx,S
3686.0,cha',VI
3687.0,taq,PL
3688.0,r,E3S
3689.0,e,SREL
3690.0,mee,NEG
3691.0,q,E1P
3692.0,iglesya,S
3693.0,ta',NEG
3694.0,t,INC
3695.0,cha',VI
3696.0,taq,PL
3697.0,r,E3S
3698.0,e,SREL
3699.0,chotx,S
3700.0,cha',VI
3701.0,taq,PL
3702.0,r,E3S
3703.0,e,SREL
3704.0,jii'n,DEM
3705.0,ri,DEM
3706.0,chotx,S
3707.0,ri',DEM
3708.0,qas,ITS
3709.0,qa,E1P
3710.0,chotx,S
3711.0,qas,ITS
3712.0,nim,ADJ
3713.0,chotx,S
3714.0,li,DEM
3715.0,ri',DEM
3716.0,li,DEM
3717.0,kla',ADV
3718.0,li,DEM
3719.0,oj,A1P
3720.0,b'e,VI
3721.0,w,PART
3722.0,li,DEM
3723.0,li,PREP
3724.0,la',PREP
3725.0,li,DEM
3726.0,iglesya,S
3727.0,ooj,PRON
3728.0,cha',VI
3729.0,re,PART
3730.0,baay,VOC
3731.0,ri',DEM
3732.0,li,DEM
3733.0,i,CONJ
3734.0,jilon,DEM
3735.0,li,DEM
3736.0,qas,ITS
3737.0,x,COM
3738.0,iin,PRON
3739.0,chomorsa,VT
3740.0,j,SC
3741.0,iin,PRON
3742.0,pwes,ADV
3743.0,Dyoos,S
3744.0,pwes,ADV
3745.0,iin,PRON
3746.0,ti,INC
3747.0,j,E3S
3748.0,b'ij,VT
3749.0,i',ENF
3750.0,laj,PREP
3751.0,in,PRON
3752.0,war,VI
3753.0,j,SC
3754.0,kwand,ADV
3755.0,abeses,ADV
3756.0,kwaand,ADV
3757.0,iin,PRON
3758.0,qas,ITS
3759.0,t,INC
3760.0,in,E1S
3761.0,b'ij,VT
3762.0,r,E3S
3763.0,e,SREL
3764.0,Dyoos,S
3765.0,jwert,ADV
3766.0,jun,NUM
3767.0,in,E1S
3768.0,rejwex,S
3769.0,Dyoos,S
3770.0,miyo,PRON
3771.0,i,CONJ
3772.0,neen,INT
3773.0,t,INC
3774.0,in,E1S
3775.0,b'an,VT
3776.0,i,CONJ
3777.0,neen,INT
3778.0,t,INC
3779.0,in,E1S
3780.0,b'an,VT
3781.0,Dyoos,S
3782.0,ti,INC
3783.0,j,E3S
3784.0,ya',VT
3785.0,ti,INC
3786.0,j,E3S
3787.0,b'ij,VT
3788.0,i',SC
3789.0,ch,INC
3790.0,we,SREL
3791.0,qonojel,ADV
3792.0,i',ENF
3793.0,qonojel,ADV
3794.0,i',ENF
3795.0,li,DEM
3796.0,qonojel,ADV
3797.0,i',ENF
3798.0,j,E3S
3799.0,tziij,S
3800.0,Dyoos,S
3801.0,Dyoos,S
3802.0,wi',EXS
3803.0,qonojel,ADV
3804.0,lwar,S
3805.0,wi',EXS
3806.0,w,PART
3807.0,qonojel,ADV
3808.0,luw,ADV
3809.0,luwr,ADV
3810.0,wi',EXS
3811.0,Dyoos,S
3812.0,qonejel,ADV
3813.0,qa,E1P
3814.0,luwr,ADV
3815.0,li,PREP
3816.0,wi',EXS
3817.0,w,PART
3818.0,Dyoos,S
3819.0,wi',EXS
3820.0,li,PREP
3821.0,chi,PREP
3822.0,q'aaq',S
3823.0,wi',EXS
3824.0,li,PREP
3825.0,laj,PREP
3826.0,qa,E3S
3827.0,sook,S
3828.0,wi',EXS
3829.0,li,DEM
3830.0,qonojel,ADV
3831.0,li,DEM
3832.0,wi',EXS
3833.0,w,PART
3834.0,Dyoos,S
3835.0,oj,PRON
3836.0,chomrsa,VT
3837.0,n,AP
3838.0,ooj,PRON
3839.0,per,ADV
3840.0,ooj,PRON
3841.0,chomrsa,VT
3842.0,n,AP
3843.0,ik,SC
3844.0,jurub',ADV
3845.0,t,INC
3846.0,ne',ENF
3847.0,t,INC
3848.0,qa,E1P
3849.0,sola,VT
3850.0,j,SC
3851.0,j,E3S
3852.0,wiich,SREL
3853.0,jurub',ADV
3854.0,iglesya,S
3855.0,tons,ADV
3856.0,ri',DEM
3857.0,li,DEM
3858.0,t,INC
3859.0,an,E1S
3860.0,b'ij,VT
3861.0,in,PRON
3862.0,qa,E1P
3863.0,qaaj,CLAS
3864.0,ri',DEM
3865.0,li,DEM
3866.0,t,INC
3867.0,an,E1S
3868.0,yol,VT
3869.0,iin,PRON
3870.0,qa,E1P
3871.0,qaaj,CLAS
3872.0,jii'n,DEM
3873.0,baa,VOC
3874.0,toos,ADV
3875.0,k'omoo,ADV
3876.0,ch,INC
3877.0,aw,E2S
3878.0,e,SREL
3879.0,tosee,ADV
3880.0,k'omoo,ADV
3881.0,k'omo,ADV
3882.0,ch,INC
3883.0,aw,E2S
3884.0,e,SREL
3885.0,qa,E1P
3886.0,qaaj,CLAS
3887.0,keel,NOM
3888.0,pwes,ADV
3889.0,x,COM
3890.0,oj,A1P
3891.0,yol,VT
3892.0,ow,AP
3893.0,a,E2S
3894.0,k'il,SREL
3895.0,jun,NUM
3896.0,jun,NUM
3897.0,q'iij,S
3898.0,ri,DEM
3899.0,pwees,ADV
3900.0,iwir,ADV
3901.0,x,COM
3902.0,oj,A1P
3903.0,yol,VT
3904.0,ow,AP
3905.0,a,E2S
3906.0,k'l,SREL
3907.0,ljori,ADV
3908.0,x,COM
3909.0,oj,A1P
3910.0,yol,VT
3911.0,ow,AP
3912.0,chik,PART
3913.0,juntiir,ADV
3914.0,a,E2S
3915.0,k'l,SREL
3916.0,toos,ADV
3917.0,ri',DEM
3918.0,li,DEM
3919.0,pwes,ADV
3920.0,t,INC
3921.0,an,E1S
3922.0,b'ij,VT
3923.0,iin,PRON
3924.0,qas,ITS
3925.0,ri',DEM
3926.0,li,DEM
3927.0,t,INC
3928.0,an,E1S
3929.0,yol,VT
3930.0,iin,PRON
3931.0,ch,INC
3932.0,aw,E2S
3933.0,e,SREL
3934.0,rojwexk,ADV
3935.0,i',ENF
3936.0,t,INC
3937.0,ye',VT
3938.0,sáj,PAS
3939.0,j,E3S
3940.0,q'iij,S
3941.0,maq,ART
3942.0,ra,DIM
3943.0,lwar,S
3944.0,lamaas,ADV
3945.0,wi',EXS
3946.0,w,PART
3947.0,taq,PL
3948.0,ra,DIM
3949.0,rex,ADJ
3950.0,k'im,S
3951.0,porke,ADV
3952.0,t,INC
3953.0,alex,VI
3954.0,ch,DIR
3955.0,ja',S
3956.0,t,INC
3957.0,r,E3S
3958.0,en,VT
3959.0,k'otob',S
3960.0,i,CONJ
3961.0,jilon,DEM
3962.0,jyub',S
3963.0,tá'j,S
3964.0,ti,INC
3965.0,ye',SC
3966.0,sáj,PAS
3967.0,j,E3S
3968.0,q'iij,S
3969.0,chu,INC
3970.0,w,E1S
3971.0,aj,VT
3972.0,iin,PRON
3973.0,pwees,ADV
3974.0,ooj,PRON
3975.0,ti,INC
3976.0,taw,VI
3977.0,ti,INC
3978.0,na,PART
3979.0,b'i,DIR
3980.0,na,PART
3981.0,xílij,SREL
3982.0,pero,ADV
3983.0,talbez,ADV
3984.0,oj,E1P
3985.0,taw,VT
3986.0,i',ENF
3987.0,xílij,SREL
3988.0,t,INC
3989.0,an,E1S
3990.0,b'ij,VT
3991.0,iin,PRON
3992.0,qas,ITS
3993.0,t,INC
3994.0,qa,E1P
3995.0,koj,VT
3996.0,qa,E1P
3997.0,choq'w',S
3998.0,pwes,ADV
3999.0,tz'et,ADV
4000.0,aj,PART
4001.0,re',PART
4002.0,qonojel,ADV
4003.0,qa,E1P
4004.0,tilmiit,S
4005.0,oj,E1P
4006.0,chaak,S
4007.0,un,AP
4008.0,t,INC
4009.0,an,E1S
4010.0,bij,VT
4011.0,iin,PRON
4012.0,ri',DEM
4013.0,li,DEM
4014.0,t,INC
4015.0,an,E1S
4016.0,b'ij,VT
4017.0,iin,PRON
4018.0,ri',DEM
4019.0,li,DEM
4020.0,t,INC
4021.0,an,E1S
4022.0,b'ij,VT
4023.0,iin,PRON
4024.0,qa,E1P
4025.0,qaaj,CLAS
4026.0,jii'n,DEM
4027.0,jii'n,DEM
4028.0,tons,ADV
4029.0,k'omo,ADV
4030.0,ch,INC
4031.0,aw,E2S
4032.0,e,SREL
4033.0,qa,E1P
4034.0,qaaj,S
4035.0,k'omo,ADJ
4036.0,ch,INC
4037.0,aw,E2S
4038.0,e,SREL
4039.0,aat,PRON
4040.0,doña,PRON
4041.0,kata,NOM
4042.0,x,COM
4043.0,a,E2S
4044.0,'an,VT
4045.0,jun,NUM
4046.0,toq'ob',S
4047.0,x,COM
4048.0,a,E2S
4049.0,ye',VT
4050.0,jun,NUM
4051.0,gran,ADV
4052.0,informasyon,VT
4053.0,re,PART
4054.0,jun,NUM
4055.0,q'iij,S
4056.0,lajori,ADV
4057.0,e,CONJ
4058.0,bweno,ADV
4059.0,pwes,ADV
4060.0,x,COM
4061.0,en,VT
4062.0,jun,NUM
4063.0,wunaq,S
4064.0,ójor,ADV
4065.0,kabaal,ADV
4066.0,x,COM
4067.0,b'ee,VI
4068.0,pongamos,VT
4069.0,t,INC
4070.0,b'e,VI
4071.0,l,PREP
4072.0,sii',S
4073.0,xe,VI
4074.0,l,PREP
4075.0,sii',S
4076.0,cha',VI
4077.0,kabaal,ADV
4078.0,kabaal,ADV
4079.0,kabaal,ADV
4080.0,wi',EXS
4081.0,jun,NUM
4082.0,kaabal,ADV
4083.0,x,COM
4084.0,q'ax,VT
4085.0,r,E3
4086.0,e,SREL
4087.0,jun,NUM
4088.0,ab'aj,S
4089.0,cha',VI
4090.0,jun,NUM
4091.0,nim,ADJ
4092.0,ab'aj,S
4093.0,kaas,ADV
4094.0,ri',DEM
4095.0,chaq,PART
4096.0,x,COM
4097.0,natun,VT
4098.0,wi',EXS
4099.0,man,ART
4100.0,kumetz,S
4101.0,cha',VI
4102.0,xe',VI
4103.0,man,ART
4104.0,kumetz,S
4105.0,x,COM
4106.0,ij,VT
4107.0,re,PRON
4108.0,cha',VI
4109.0,wunaq,S
4110.0,cha',VI
4111.0,re,PRON
4112.0,cha',VI
4113.0,b'an,VT
4114.0,jun,NUM
4115.0,fabor,S
4116.0,ch,TAM
4117.0,we,SREL
4118.0,cha',VI
4119.0,re,PRON
4120.0,neen,INT
4121.0,k'u,PART
4122.0,li,DEM
4123.0,in,A1S
4124.0,aw,E2
4125.0,esa,VT
4126.0,j,SC
4127.0,ch,PREP
4128.0,alaj,SREL
4129.0,man,ART
4130.0,ab'aj,S
4131.0,cha',VI
4132.0,re,PRON
4133.0,iin,PRON
4134.0,ta',NEG
4135.0,chk,PART
4136.0,i',ENF
4137.0,t,INC
4138.0,in,A1S
4139.0,q'i',VT
4140.0,wi',EXS
4141.0,man,ART
4142.0,ab'aj,S
4143.0,ch,PREP
4144.0,wij,SREL
4145.0,ya,VOC
4146.0,in,E1S
4147.0,kam,VI
4148.0,cha',VI
4149.0,re,PRON
4150.0,antons,ADV
4151.0,tawen,ADV
4152.0,cha',VI
4153.0,man,ART
4154.0,wunaq,S
4155.0,x,COM
4156.0,pet,VI
4157.0,x,COM
4158.0,tok,VT
4159.0,e,ENF
4160.0,ch',DIR
4161.0,jun,NUM
4162.0,nim,ADJ
4164.0,chee',S
4165.0,cha',VI
4166.0,x,COM
4167.0,b'it,VI
4168.0,man,ART
4169.0,ab'aj,S
4170.0,x,COM
4171.0,q'ax,VI
4172.0,x,COM
4173.0,kwin,VI
4174.0,man,ART
4175.0,kumetz,S
4176.0,x,COM
4177.0,q'ax,VT
4178.0,ch,DIR
4179.0,r,E3S
4180.0,aalaj,SREL
4181.0,kondee,ADV
4182.0,x,COM
4183.0,ij,VT
4184.0,re,PRON
4185.0,cha',VI
4186.0,kabal,ADV
4187.0,lajori,ADV
4188.0,t,INC
4189.0,in,E1S
4190.0,b'ij,VT
4191.0,taq,PL
4192.0,jun,NUM
4193.0,tzij,S
4194.0,cha',VI
4195.0,li,DEM
4196.0,jun,NUM
4197.0,favor,S
4198.0,se,ADV
4199.0,paga,S
4200.0,por,ADV
4201.0,maal,ADJ
4202.0,t,INC
4203.0,cha',VI
4204.0,re,PRON
4205.0,cha',VI
4206.0,lajori,ADV
4207.0,at,A2S
4208.0,in,E1S
4209.0,tij,VT
4210.0,a'n,ENF
4211.0,cha',VI
4212.0,re,PRON
4213.0,cha',VI
4214.0,neen,INT
4215.0,j,E3S
4216.0,chak,S
4217.0,in,A1S
4218.0,a,PRON
4219.0,tij,VT
4220.0,si,ADV
4221.0,iin,PRON
4222.0,x,COM
4223.0,in,E1S
4224.0,b'an,VT
4225.0,jun,NUM
4226.0,fabor,S
4227.0,ch,INC
4228.0,aw,E2S
4229.0,e,SREL
4230.0,x,COM
4231.0,at,A2S
4232.0,w,E1S
4233.0,esa,VT
4234.0,j,SC
4235.0,chub',SREL
4236.0,man,ART
4237.0,ab'aj,S
4238.0,per,ADV
4239.0,lori,ADV
4240.0,ti'niik,S
4241.0,ch,INC
4242.0,waj,VT
4243.0,at,A2S
4244.0,in,A1S
4245.0,tij,VT
4246.0,i'n,ENF
4247.0,cha',VI
4248.0,re,PRON
4249.0,cha',VI
4250.0,antons,ADV
4251.0,man,ART
4252.0,wunaq,S
4253.0,x,COM
4254.0,tzaq,VI
4255.0,j,E3S
4256.0,ch'ool,S
4257.0,pwes,ADV
4258.0,chaq,PART
4259.0,b'irb'iit,ADJ
4260.0,taq,PL
4261.0,ji'non,AFI
4262.0,t,INC
4263.0,r,E3
4264.0,en,VT
4265.0,ri,DEM
4266.0,despwes,ADV
4267.0,x,COM
4268.0,pe,VI
4269.0,re,PRON
4270.0,x,COM
4271.0,í,DIR
4272.0,j,E3S
4273.0,b'ij,VT
4274.0,re,PRON
4275.0,man,ART
4276.0,lijori,ADV
4277.0,t,INC
4278.0,in,A1S
4279.0,ya',VT
4280.0,jun,NUM
4281.0,oportunida,ADV
4282.0,ch,INC
4283.0,aw,DIR
4284.0,e,SREL
4285.0,jo',VI
4286.0,r,E3
4287.0,k'i,SREL
4288.0,man,ART
4289.0,kwa'y,S
4290.0,t,INC
4291.0,in,E1S
4292.0,b'ij,VT
4293.0,ne,ADV
4294.0,moo,ADV
4295.0,ne,INT
4296.0,moo,ADV
4297.0,t,INC
4298.0,ij,VT
4299.0,ne,INT
4300.0,mood,ADV
4301.0,si,ADV
4302.0,x,COM
4303.0,at,A2S
4304.0,in,E1S
4305.0,tij,VT
4306.0,o,CONJ
4307.0,noo,ADV
4308.0,t,INC
4309.0,cha',VI
4310.0,re,PRON
4311.0,cha',VI
4312.0,ti,INC
4313.0,j,E3S
4314.0,ye',VT
4315.0,permiso,ADV
4316.0,per,ADV
4317.0,lajori,ADV
4318.0,at,A2S
4319.0,in,E1S
4320.0,tij,VT
4321.0,a'n,ENF
4322.0,cha',VI
4323.0,re,PRON
4324.0,cha',VI
4325.0,baay,VOC
4326.0,cha',VI
4327.0,re,PRON
4328.0,entons,ADV
4329.0,xe',VI
4330.0,taq,PL
4331.0,r,E3S
4332.0,ki',SREL
4333.0,man,ART
4334.0,kwa'y,S
4335.0,cha',VI
4336.0,i,CONJ
4337.0,xe',VI
4338.0,taq,PL
4339.0,kabaal,ADV
4340.0,x,COM
4341.0,i,DIR
4342.0,j,E3S
4343.0,te',VT
4344.0,taq,PL
4345.0,man,ART
4346.0,kwa'y,S
4347.0,x,COM
4348.0,pe,VI
4349.0,man,ART
4350.0,wunaq,S
4351.0,x,COM
4352.0,ij,VT
4353.0,man,ART
4354.0,kumetz,S
4355.0,x,COM
4356.0,ij,VT
4357.0,re,PRON
4358.0,man,ART
4359.0,kwa'y,S
4360.0,cha',VI
4361.0,kwa'y,S
4362.0,cha',VI
4363.0,ooy,VOC
4364.0,lajori,ADV
4365.0,neen,INT
4366.0,t,INC
4367.0,a,E2S
4368.0,b'ij,VT
4369.0,re,PRON
4370.0,man,ART
4371.0,wunaq,S
4372.0,si,ADV
4373.0,t,INC
4374.0,in,E1S
4375.0,tij,VT
4376.0,cha',VI
4377.0,re,PRON
4379.0,kabaal,ADV
4380.0,x,COM
4381.0,ij,VT
4382.0,r,E3
4383.0,esa,VT
4384.0,j,SC
4385.0,ch,PREP
4386.0,r,E3S
4387.0,alaj,SREL
4388.0,man,ART
4389.0,ab'aj,S
4390.0,i,CONJ
4391.0,lajori,ADV
4392.0,t,INC
4393.0,in,E1S
4394.0,tij,VT
4395.0,a'n,ENF
4396.0,cha',VI
4397.0,re,PRON
4398.0,antons,ADV
4399.0,x,COM
4400.0,pe,VI
4401.0,man,ART
4402.0,wunaq,S
4403.0,pwes,ADV
4404.0,x,COM
4405.0,pe,VI
4406.0,man,ART
4407.0,kwa'y,S
4408.0,x,COM
4409.0,ij,VT
4410.0,re,PRON
4411.0,cha',VI
4412.0,lajori,ADV
4413.0,cha',VI
4414.0,re,PRON
4415.0,cha',VI
4416.0,man,ART
4417.0,wunaq,S
4418.0,ri,DEM
4419.0,kwand,ADV
4420.0,in,A1S
4421.0,ij,E1S
4422.0,k'am,VT
4423.0,b'i,DIR
4424.0,li,PREP
4425.0,chaak,S
4426.0,tij,VT
4427.0,inter,ADV
4428.0,q'iij,S
4429.0,t,INC
4430.0,chak,S
4431.0,un,AP
4432.0,ch,PREP
4433.0,wij,SREL
4434.0,despwes,ADV
4435.0,kond,ADV
4436.0,in,E1S
4437.0,yuq,ADV
4438.0,niri,ADV
4439.0,in,A1S
4440.0,ij,E1S
4441.0,keja,VT
4442.0,j,SC
4443.0,li,DEM
4444.0,naa,ADV
4445.0,wuron,S
4446.0,lamaas,ADV
4447.0,in,A1S
4448.0,kan,VI
4449.0,j,E3S
4450.0,ye',VT
4451.0,we,SREL
4452.0,yin,PRON
4453.0,pook,ADV
4454.0,in,A1S
4455.0,k'oq,S
4456.0,re,PRON
4457.0,wijaal,S
4458.0,t,INC
4459.0,cha',VI
4460.0,re,PRON
4461.0,cha',VI
4462.0,a,CONJ
4463.0,entonse,ADV
4464.0,lajori,ADV
4465.0,antons,ADV
4466.0,tij,VT
4467.0,mejor,ADV
4468.0,man,ART
4469.0,wunaq,S
4470.0,li,DEM
4471.0,ta',NEG
4472.0,in,A1S
4473.0,r,E3S
4474.0,ilb'e,VT
4475.0,j,SC
4476.0,nada,ADV
4477.0,man,ART
4478.0,wunaq,S
4479.0,li,DEM
4480.0,ta',NEG
4481.0,tzii,ADJ
4482.0,ti,INC
4483.0,no'j,S
4484.0,in,AP
4485.0,cha',VI
4486.0,re,PRON
4487.0,cha',VI
4488.0,a,CONJ
4489.0,bay,ADV
4490.0,t,INC
4491.0,cha',VI
4492.0,re,PRON
4493.0,entoons,ADV
4494.0,lajori,ADV
4495.0,ya,VOC
4496.0,wi',EXS
4497.0,chaq,PART
4498.0,premis,ADV
4499.0,at,PRON
4500.0,in,E1S
4501.0,tij,VT
4502.0,tij,VT
4503.0,man,ART
4504.0,tij,VT
4505.0,man,ART
4506.0,wunaq,S
4507.0,cha',VI
4508.0,man,ART
4509.0,kwa'y,S
4510.0,re,PRON
4511.0,man,ART
4512.0,kumatz,S
4513.0,cha',VI
4514.0,ta,ADV
4515.0,weno,ADV
4516.0,baay,VOC
4517.0,lajori,ADV
4518.0,chik,PART
4519.0,jo',VI
4520.0,r,E3S
4521.0,k'i,SREL
4522.0,man,ART
4523.0,wákix,S
4524.0,cha',VI
4525.0,re,PRON
4526.0,cha',VI
4527.0,xe',VI
4528.0,taq,PL
4529.0,r,E3S
4530.0,k'i,SREL
4531.0,man,ART
4532.0,wakix,S
4533.0,cha',VI
4534.0,wakix,S
4535.0,cha',VI
4536.0,re,PRON
4537.0,ooy,VOC
4538.0,cha',VI
4539.0,re,PRON
4540.0,tin,PART
4541.0,neen,INT
4542.0,k'u,PART
4543.0,t,INC
4544.0,a,E2S
4545.0,b'iij,VT
4546.0,aat,PRON
4547.0,ti,INC
4548.0,in,E1S
4549.0,tij,VT
4550.0,a',ENF
4551.0,man,ART
4552.0,wunaq,S
4553.0,ri,DEM
4554.0,esk,ADV
4555.0,x,COM
4556.0,i,A1S
4557.0,j,E3S
4558.0,r,E3S
4559.0,esa,VT
4560.0,j,SC
4561.0,ch,PREP
4562.0,jun,NUM
4563.0,ab'aj,S
4564.0,cha',VI
4565.0,re,PRON
4566.0,cha',VI
4567.0,a,CONJ
4568.0,tij,VT
4569.0,iin,PRON
4570.0,t,INC
4571.0,in,E1S
4572.0,ya',VT
4573.0,premis,ADV
4574.0,ch,INC
4575.0,aw,E2S
4576.0,e,SREL
4577.0,t,INC
4578.0,a,E2S
4579.0,tij,VT
4580.0,tambyeen,ADV
4581.0,ke,ADV
4582.0,re,PRON
4583.0,re,PRON
4584.0,mas,ADV
4585.0,mas,ADV
4586.0,in,A1S
4587.0,ij,E3S
4588.0,koj,VT
4589.0,li,PREP
4590.0,chaak,S
4591.0,i,CONJ
4592.0,despwes,ADV
4593.0,ta',NEG
4594.0,ti,INC
4595.0,j,E3S
4596.0,tok,VT
4597.0,woroon,S
4598.0,ch,INC
4599.0,we,SREL
4600.0,i,CONJ
4601.0,nii,CONJ
4602.0,in,A1S
4603.0,ij,E3S
4604.0,yuq',VT
4605.0,nada,ADV
4606.0,t,INC
4607.0,cha',VI
4608.0,re,PRON
4609.0,cha',VI
4610.0,mas,ADV
4611.0,man,ART
4612.0,wunaq,S
4613.0,li,DEM
4614.0,ta',NEG
4615.0,tzii,ADJ
4616.0,naad,ADV
4617.0,t,INC
4618.0,no'j,ADV
4619.0,in,AP
4620.0,cha',VI
4621.0,sol,PART
4622.0,t,INC
4623.0,r,E3S
4624.0,en,VT
4625.0,k'ex,VT
4626.0,ch,INC
4627.0,we,SREL
4628.0,t,INC
4629.0,cha',VI
4630.0,re,PRON
4631.0,per,ADV
4632.0,naad,ADV
4633.0,ti,INC
4634.0,j,E3S
4635.0,tok,VT
4636.0,in,E1S
4637.0,saakat,S
4638.0,t,INC
4639.0,cha',VI
4640.0,re,PRON
4641.0,tawen,ADV
4642.0,t,INC
4643.0,cha',VI
4644.0,baay,VOC
4645.0,lajori,ADV
4646.0,tij,VI
4647.0,cha',VI
4648.0,re,PRON
4649.0,baay,VOC
4650.0,ya,VOC
4651.0,xi',VI
4652.0,kiib',NUM
4653.0,pwes,ADV
4654.0,lajori,ADV
4655.0,saber,ADV
4656.0,lajori,ADV
4657.0,jo',VI
4658.0,chik,PART
4659.0,r,E3
4660.0,k'i,SREL
4661.0,man,ART
4662.0,imul,S
4663.0,cha',VI
4664.0,taq,PL
4665.0,saber,ADV
4666.0,neen,INT
4667.0,ti,INC
4668.0,j,E3S
4669.0,b'ij,VT
4670.0,man,ART
4671.0,imul,S
4672.0,cha',VI
4673.0,taq,VT
4674.0,baay,VOC
4675.0,cha',VI
4676.0,i,CONJ
4677.0,b'es,POS
4678.0,el,PP
4679.0,taq,PL
4680.0,kabaal,ADV
4681.0,x,COM
4682.0,i,DIR
4683.0,j,E3S
4684.0,te',VT
4685.0,taq,PL
4686.0,man,ART
4687.0,imul,S
4688.0,cha',VI
4689.0,kabaal,ADV
4690.0,imul,S
4691.0,t,INC
4692.0,cha',VI
4693.0,re,PRON
4694.0,cha',VI
4695.0,ooy(j),ADV
4696.0,t,INC
4697.0,in,E1S
4698.0,tij,VT
4699.0,a',ENF
4700.0,man,ART
4701.0,neen,INT
4702.0,t,INC
4703.0,a,E2S
4704.0,b'iij,VT
4705.0,aat,PRON
4706.0,si,ADV
4707.0,t,INC
4708.0,in,E1S
4709.0,tij,VT
4710.0,man,ART
4711.0,wunaq,S
4712.0,ri,DEM
4713.0,t,INC
4714.0,cha',VI
4715.0,re,PRON
4716.0,lamaas,ADV
4717.0,ne,ADV
4718.0,mood,ADV
4719.0,neen,INT
4720.0,j,E3S
4721.0,chola,ADV
4722.0,il,SAB
4723.0,re,PRON
4724.0,ti,INC
4725.0,a,E2S
4726.0,tij,VT
4727.0,cha',VI
4728.0,re,PRON
4729.0,loke,ADV
4730.0,pas,ADV
4731.0,k,ADV
4732.0,x,COM
4733.0,i,A1S
4734.0,j,E3S
4735.0,r,E3
4736.0,esa,VT
4737.0,j,SC
4738.0,ch,PREP
4740.0,jun,NUM
4741.0,ab'aj,S
4742.0,i,CONJ
4743.0,i,CONJ
4744.0,lajori,ADV
4745.0,t,INC
4746.0,in,A1S
4747.0,tij,VT
4748.0,a'n,ENF
4749.0,t,INC
4750.0,cha',VI
4751.0,re,PRON
4752.0,cha',VI
4753.0,a,CONJ
4754.0,lamaas,ADV
4755.0,wi',EXS
4756.0,man,ART
4757.0,ab'aj,S
4758.0,ch,INC
4759.0,w,E1S
4760.0,aj,VT
4761.0,ti,INC
4762.0,iin,E1S
4763.0,wil,VT
4764.0,e',ENF
4765.0,t,INC
4766.0,cha',VI
4767.0,re,PRON
4768.0,jo',VI
4769.0,pwes,ADV
4770.0,i,CONJ
4771.0,xe',VI
4772.0,taq,PL
4773.0,chi,PREP
4774.0,r,E3S
4775.0,il,VT
4776.0,iik,SC
4777.0,joti,ADJ
4778.0,man,ART
4779.0,imul,S
4780.0,ta',NEG
4781.0,x,COM
4782.0,ya',VT
4783.0,pogam,VT
4784.0,ta',NEG
4785.0,x,COM
4786.0,ya',VT
